grass_region,last_click_date,click_campaign,cost,impression_cnt,click_cnt,non_cohorts_order_cnt_7d,non_cohorts_gmv_7d,cohort_order_cnt_7d,cohort_gmv_7d,session_order_cnt,session_gmv,atc_cnt,month,cohort_order_cnt_1d,cohort_gmv_1d,new_buyer_cnt_1d,session_cnt,app_session_cnt,web_session_cnt,Upper Campaign,lower campaign name,Campaign Type,Category,campaign_name,BE_category,type,testgroup,campaign name (for AB TEST comparison),cpm
TH,7月24日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,1075.06,1969384,23648,2311,27379.46514,4641,60578.52784,562,5485.250647,18977,2025年7月,1944,25356.44784,10,43476,12854,3339,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,100643-Books & Magazines,Control,,Book&Magazines,0.000545886
TH,7月24日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,123.99,277667,2548,414,5345.034179,530,6047.142505,93,1034.39463,3321,2025年7月,274,3262.162828,5,6553,1395,480,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,100643-Books & Magazines,Test,Group 1,Book&Magazines,0.000446542
TH,7月24日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,36.62,83375,628,137,4462.772509,148,1696.760685,22,261.085109,1162,2025年7月,63,860.7279222,0,2398,367,97,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,100643-Books & Magazines,Test,Group 2,Book&Magazines,0.00043922
TH,7月24日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,13.17,49668,286,71,804.9020815,36,507.2361128,7,123.7221333,575,2025年7月,22,387.4245597,0,1448,153,80,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,100643-Books & Magazines,Test,Group 3,Book&Magazines,0.000265161
TH,7月24日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,39.05,108339,727,172,1955.44402,176,3685.12132,31,410.4261609,1475,2025年7月,99,1740.516073,0,2675,416,152,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,100643-Books & Magazines,Test,Group 4,Book&Magazines,0.000360443
TH,7月24日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,124.19,182224,2320,1031,12034.77799,523,7116.921111,83,818.0810445,8462,2025年7月,228,3509.482695,1,15166,1336,341,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,100643-Books & Magazines,Test,Group 5,Book&Magazines,0.000681524
TH,7月24日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,548.8,1164597,10228,2407,29302.78051,2490,38528.50382,626,6969.854662,17828,2025年7月,1364,18113.95892,9,28236,5921,1931,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0-CONTROL-OPATEST,100631-Pets,Control,,Pet,0.000471236
TH,7月24日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,117.7,330541,2431,488,6413.720902,550,8216.960217,124,1139.395246,3760,2025年7月,329,4702.611159,1,5830,1421,534,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_1-OPATEST,100631-Pets,Test,Group 1,Pet,0.000356083
TH,7月24日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,95.81,245962,1665,421,5667.539106,430,4879.138441,97,776.7890134,3467,2025年7月,238,2991.532208,1,4466,1035,308,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_2-OPATEST,100631-Pets,Test,Group 2,Pet,0.000389532
TH,7月24日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,118.27,305870,1929,423,5795.910826,494,7952.38453,112,1172.065525,3316,2025年7月,265,4442.111097,2,4728,1167,419,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_3-OPATEST,100631-Pets,Test,Group 3,Pet,0.000386668
TH,7月24日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,122.4,373567,2151,512,5772.214866,544,8215.496367,157,2388.983865,3396,2025年7月,328,5104.753356,2,5369,1278,499,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_4-OPATEST,100631-Pets,Test,Group 4,Pet,0.000327652
TH,7月24日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,313.44,638309,6081,1250,15191.01983,1531,24885.2879,269,3709.754896,10438,2025年7月,801,15243.06288,5,15561,3615,1230,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_5-OPATEST,100631-Pets,Test,Group 5,Pet,0.000491047
TH,7月24日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,2019.06,3831635,40888,6538,94536.14916,8474,121050.6719,1026,8786.819805,53926,2025年7月,3643,50089.2108,27,99842,21992,8045,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,100638-Stationery,Control,,Stationary,0.000526945
TH,7月24日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,347.65,824610,7302,949,10518.68487,1385,22010.63739,209,2251.970686,7428,2025年7月,639,10594.53597,3,13719,3565,1615,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_1-OPATEST,100638-Stationery,Test,Group 1,Stationary,0.000421593
TH,7月24日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,164.1,374792,2623,271,2851.20489,573,8008.507821,119,810.0052346,2232,2025年7月,262,3938.575563,1,4185,1356,632,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_2-OPATEST,100638-Stationery,Test,Group 2,Stationary,0.000437843
TH,7月24日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,105.18,319812,1897,224,1955.505604,466,6762.545572,89,732.5101614,1743,2025年7月,243,3683.212218,1,3240,996,489,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_3-OPATEST,100638-Stationery,Test,Group 3,Stationary,0.000328881
TH,7月24日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,382.2,997989,6053,618,6342.079074,1176,16332.84148,253,2546.106663,5548,2025年7月,586,8143.440079,0,9376,3231,1560,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_4-OPATEST,100638-Stationery,Test,Group 4,Stationary,0.00038297
TH,7月24日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,641.09,1047658,11876,2200,25316.03892,2532,34288.98233,338,3626.739746,18255,2025年7月,966,12677.97574,12,34984,6644,2386,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000611927
TH,7月25日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,312.62,775145,6599,1199,31923.02408,938,25336.94051,265,9338.588496,7772,2025年7月,565,17395.09669,3,15697,3678,1685,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000403305
TH,7月25日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,31.33,101614,846,221,8153.759699,91,3156.238453,25,736.6054933,1357,2025年7月,65,2857.371597,0,2620,409,306,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_1-OPATEST,100535-Audio,Test,Group 1,Audio,0.000308324
TH,7月25日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,32.92,84607,661,96,2932.039352,113,2463.087511,29,1093.792339,552,2025年7月,64,1929.701934,0,1390,380,177,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_2-OPATEST,100535-Audio,Test,Group 2,Audio,0.000389093
TH,7月25日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,35.3,95803,750,92,3174.374923,94,3398.817588,31,2245.042493,821,2025年7月,64,2760.438478,0,1422,410,230,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_3-OPATEST,100535-Audio,Test,Group 3,Audio,0.000368464
TH,7月25日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,37,115458,846,175,5547.142505,114,2497.998522,42,968.6845671,1040,2025年7月,76,2018.567558,0,1845,459,272,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_4-OPATEST,100535-Audio,Test,Group 4,Audio,0.000320463
TH,7月25日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,148.15,345974,3227,582,17427.69892,434,10311.27602,113,3533.409287,3646,2025年7月,261,7731.494026,4,7057,1760,865,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_5-OPATEST,100535-Audio,Test,Group 5,Audio,0.000428211
TH,7月25日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,963.52,1447952,19429,4271,69803.27042,3522,48243.2541,533,6271.492795,24717,2025年7月,1570,22866.66585,15,47276,10139,2876,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,100643-Books & Magazines,Control,,Book&Magazines,0.000665436
TH,7月25日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,152.66,275446,2603,628,9589.450671,474,5401.045387,102,1089.081168,3490,2025年7月,243,2923.431149,2,6900,1409,471,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,100643-Books & Magazines,Test,Group 1,Book&Magazines,0.000554228
TH,7月25日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,72.96,115444,971,247,4161.739746,237,2974.719793,43,702.1184875,1502,2025年7月,135,1667.75465,2,2930,571,144,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,100643-Books & Magazines,Test,Group 2,Book&Magazines,0.000631995
TH,7月25日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,40.25,97067,540,133,1652.053516,182,2798.558936,56,577.3186353,822,2025年7月,101,1331.721887,0,1594,318,94,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_3-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_3-OPATEST,100643-Books & Magazines,Test,Group 3,Book&Magazines,0.000414662
TH,7月25日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,113.24,235603,1540,267,4204.735805,320,3404.329351,79,809.7056288,2047,2025年7月,165,1836.802562,2,3440,913,257,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_4-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_4-OPATEST,100643-Books & Magazines,Test,Group 4,Book&Magazines,0.000480639
TH,7月25日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,295.33,432767,7105,1248,19641.33329,1092,14096.37332,133,1483.126001,7346,2025年7月,445,5644.814017,2,16439,3517,977,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_5-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_5-OPATEST,100643-Books & Magazines,Test,Group 5,Book&Magazines,0.000682423
TH,7月25日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,673.06,1354247,11298,3195,56450.75563,2833,42056.31174,742,8933.361867,19618,2025年7月,1541,23345.64817,9,28344,6405,2018,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0-control-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0-CONTROL-OPATEST,100631-Pets,Control,,Pet,0.000496999
TH,7月25日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,123.64,264758,1988,758,13415.09114,508,9523.091514,162,2384.160611,4026,2025年7月,302,5821.025373,4,5969,1243,430,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_1-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_1-OPATEST,100631-Pets,Test,Group 1,Pet,0.000466992
TH,7月25日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,82.28,220171,1336,495,7538.739685,284,3402.623784,73,1182.107094,2993,2025年7月,172,2190.32855,2,4050,796,224,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_2-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_2-OPATEST,100631-Pets,Test,Group 2,Pet,0.00037371
TH,7月25日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,109.76,311138,1801,645,11699.13167,518,8245.165661,143,2363.34524,3513,2025年7月,309,5097.210248,2,4712,1073,369,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_3-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_3-OPATEST,100631-Pets,Test,Group 3,Pet,0.00035277
TH,7月25日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,104.26,315886,1763,589,10297.01256,490,9012.34758,108,1868.148787,3465,2025年7月,271,4737.683212,2,4968,1034,410,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_4-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_4-OPATEST,100631-Pets,Test,Group 4,Pet,0.000330056
TH,7月25日,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,321.5,626565,5833,1936,35603.98356,1392,18716.80934,390,4798.343392,11438,2025年7月,768,11159.77337,4,16103,3478,1164,TH_ALL_SEM_SHOPPING_NB_SP|PETS|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|pets|all|cpo1.0_5-opatest,Shopping Ads,PETS,PETS|ALL|CPO1.0_5-OPATEST,100631-Pets,Test,Group 5,Pet,0.000513115
TH,7月25日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,1568.4,2901889,31445,8871,148967.751,6161,82631.65661,923,11149.33243,55127,2025年7月,2698,37306.45246,19,95567,16334,6149,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0-control-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0-CONTROL-OPATEST,100638-Stationery,Control,,Stationary,0.000540476
TH,7月25日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,438.36,943894,8986,1435,25389.69362,1593,20187.15174,303,3232.32541,9187,2025年7月,813,11275.82615,2,16096,4310,1770,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_1-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_1-OPATEST,100638-Stationery,Test,Group 1,Stationary,0.000464417
TH,7月25日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,238.35,462932,3337,522,8502.138502,708,8678.839759,183,2538.397586,3697,2025年7月,382,5153.898263,4,5854,1832,740,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_2-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_2-OPATEST,100638-Stationery,Test,Group 2,Stationary,0.00051487
TH,7月25日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,168.34,403377,2513,449,9028.447469,501,9082.03381,142,2134.93041,2766,2025年7月,308,5358.29936,3,4493,1355,633,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_3-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_3-OPATEST,100638-Stationery,Test,Group 3,Stationary,0.000417327
TH,7月25日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,488.71,1067253,6823,1174,18950.7738,1364,18096.24554,387,3797.604385,8425,2025年7月,765,10432.47321,2,12522,3706,1682,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_4-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_4-OPATEST,100638-Stationery,Test,Group 4,Stationary,0.000457914
TH,7月25日,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,615.82,957788,11207,3042,48265.85509,2104,29369.32442,348,4462.527097,18795,2025年7月,956,14313.99772,5,34716,5927,2240,TH_ALL_SEM_SHOPPING_NB_SP|STATIONERY|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|stationery|all|cpo1.0_5-opatest,Shopping Ads,STATIONERY,STATIONERY|ALL|CPO1.0_5-OPATEST,100638-Stationery,Test,Group 5,Stationary,0.000642961
TH,7月26日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,374.97,766614,6262,983,26110.34764,1010,24491.3062,233,7911.781008,7340,2025年7月,604,17087.91107,5,14928,3797,1386,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0-control-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0-CONTROL-OPATEST,100535-Audio,Control,,Audio,0.000489125
TH,7月26日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,122.1,246705,1978,238,5740.177362,262,5750.58474,77,2427.731248,1837,2025年7月,160,3991.932504,5,3703,1144,413,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_1-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_1-OPATEST,100535-Audio,Test,Group 1,Audio,0.000494923
TH,7月26日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,73.76,148286,1084,135,3407.74726,172,3259.545511,53,739.7770661,1033,2025年7月,115,2050.65279,2,1939,690,187,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_2-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_2-OPATEST,100535-Audio,Test,Group 2,Audio,0.000497417
TH,7月26日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,73.18,173274,1182,117,1767.305087,134,2650.141643,56,906.6079566,896,2025年7月,89,1458.307673,0,1919,726,256,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_3-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_3-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_3-OPATEST,100535-Audio,Test,Group 3,Audio,0.000422337
TH,7月26日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,52.05,137202,960,120,3463.665476,123,4214.466067,34,1582.830398,866,2025年7月,77,2957.876586,0,1957,608,199,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_4-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_4-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_4-OPATEST,100535-Audio,Test,Group 4,Audio,0.000379368
TH,7月26日,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,224.17,397584,3725,491,10359.95812,632,11383.4216,146,3166.954058,3417,2025年7月,359,7711.787166,2,7586,2278,809,TH_ALL_SEM_SHOPPING_NB_SP|AUDIO|ALL|CPO1.0_5-OPATEST,th_all_sem_shopping_nb_sp|audio|all|cpo1.0_5-opatest,Shopping Ads,AUDIO,AUDIO|ALL|CPO1.0_5-OPATEST,100535-Audio,Test,Group 5,Audio,0.000563831
TH,7月26日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,1577.23,2010006,27594,3306,40713.27011,4086,50034.84666,514,7086.125139,24964,2025年7月,1794,21053.33477,17,54026,14949,3328,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0-control-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0-CONTROL-OPATEST,100643-Books & Magazines,Control,,Book&Magazines,0.000784689
TH,7月26日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,260.52,417801,3785,550,7513.3437,611,9304.532578,121,1439.33982,4118,2025年7月,309,4602.906762,3,8109,2161,524,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_1-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_1-OPATEST,100643-Books & Magazines,Test,Group 1,Book&Magazines,0.00062355
TH,7月26日,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,101.82,162112,1167,260,3152.882128,216,1969.546742,46,377.2324178,1550,2025年7月,127,1104.138441,0,3200,693,146,TH_ALL_SEM_SHOPPING_NB_SP|BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,th_all_sem_shopping_nb_sp|books&magazines|all|cpo1.0_2-opatest,Shopping Ads,BOOKS&MAGAZINES,BOOKS&MAGAZINES|ALL|CPO1.0_2-OPATEST,100643-Books & Magazines,Test,Group 2,Book&Magazines,0.000628084
