coupon_id,cust_id,status,issue_date,expire_date,discount_amount,coupon_type,used_date,used_order_id,grass_date
CP00000363,1001482,过期,2025/11/25,2025/12/02,11.0,cash,,,2025/12/05
CP00000364,1001643,过期,2025/11/25,2025/12/02,0.8,discount,,,2025/12/05
CP00000365,1002596,过期,2025/11/25,2025/12/02,46.0,cash,,,2025/12/05
CP00000366,1002015,过期,2025/11/25,2025/12/02,0.85,discount,,,2025/12/05
CP00000367,1000647,已用,2025/11/25,2025/12/02,0.9,discount,2025/11/25,24,2025/12/05
CP00000368,1000388,过期,2025/11/25,2025/12/02,41.0,cash,,,2025/12/05
CP00000369,1002902,过期,2025/11/26,2025/12/03,29.0,cash,,,2025/12/05
CP00000370,1000156,过期,2025/11/26,2025/12/03,34.0,cash,,,2025/12/05
CP00000371,1000593,过期,2025/11/26,2025/12/03,0.85,discount,,,2025/12/05
CP00000372,1000400,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000373,1001851,过期,2025/11/26,2025/12/03,38.0,cash,,,2025/12/05
CP00000374,1000605,过期,2025/11/26,2025/12/03,0.85,discount,,,2025/12/05
CP00000375,1000255,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000376,1001279,过期,2025/11/26,2025/12/03,9.0,cash,,,2025/12/05
CP00000377,1000261,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000378,1001369,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000379,1001457,过期,2025/11/26,2025/12/03,50.0,cash,,,2025/12/05
CP00000380,1002033,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000381,1001422,过期,2025/11/26,2025/12/03,6.0,cash,,,2025/12/05
CP00000382,1000357,已用,2025/11/26,2025/12/03,43.0,cash,2025/11/26,4,2025/12/05
CP00000383,1001686,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000384,1000188,过期,2025/11/26,2025/12/03,29.0,cash,,,2025/12/05
CP00000385,1002758,过期,2025/11/26,2025/12/03,0.85,discount,,,2025/12/05
CP00000386,1002874,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000387,1000790,过期,2025/11/26,2025/12/03,29.0,cash,,,2025/12/05
CP00000388,1002664,过期,2025/11/26,2025/12/03,21.0,cash,,,2025/12/05
CP00000389,1002665,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000390,1002345,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000391,1001816,过期,2025/11/26,2025/12/03,37.0,cash,,,2025/12/05
CP00000392,1001120,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000393,1001260,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000394,1002746,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000395,1000654,过期,2025/11/26,2025/12/03,0.85,discount,,,2025/12/05
CP00000396,1001425,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000397,1002447,过期,2025/11/26,2025/12/03,34.0,cash,,,2025/12/05
CP00000398,1002913,已用,2025/11/26,2025/12/03,0.8,discount,2025/11/26,32,2025/12/05
CP00000399,1000972,过期,2025/11/26,2025/12/03,19.0,cash,,,2025/12/05
CP00000400,1002081,已用,2025/11/26,2025/12/03,44.0,cash,2025/11/26,5,2025/12/05
CP00000401,1001264,过期,2025/11/26,2025/12/03,8.0,cash,,,2025/12/05
CP00000402,1002013,已用,2025/11/26,2025/12/03,0.8,discount,2025/11/26,14,2025/12/05
CP00000403,1001753,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000404,1001040,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000405,1002062,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000406,1000244,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000407,1002489,过期,2025/11/26,2025/12/03,0.85,discount,,,2025/12/05
CP00000408,1000448,过期,2025/11/26,2025/12/03,15.0,cash,,,2025/12/05
CP00000409,1002254,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000410,1000911,过期,2025/11/26,2025/12/03,21.0,cash,,,2025/12/05
CP00000411,1001364,过期,2025/11/26,2025/12/03,8.0,cash,,,2025/12/05
CP00000412,1000455,过期,2025/11/26,2025/12/03,27.0,cash,,,2025/12/05
CP00000413,1002142,过期,2025/11/26,2025/12/03,41.0,cash,,,2025/12/05
CP00000414,1001829,已用,2025/11/26,2025/12/03,0.8,discount,2025/11/26,38,2025/12/05
CP00000415,1001247,过期,2025/11/26,2025/12/03,28.0,cash,,,2025/12/05
CP00000416,1002156,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000417,1000820,已用,2025/11/26,2025/12/03,44.0,cash,2025/11/26,26,2025/12/05
CP00000418,1001031,过期,2025/11/26,2025/12/03,23.0,cash,,,2025/12/05
CP00000419,1000443,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000420,1002922,过期,2025/11/26,2025/12/03,8.0,cash,,,2025/12/05
CP00000421,1000460,过期,2025/11/26,2025/12/03,44.0,cash,,,2025/12/05
CP00000422,1000097,已用,2025/11/26,2025/12/03,50.0,cash,2025/11/26,19,2025/12/05
CP00000423,1001434,过期,2025/11/26,2025/12/03,0.85,discount,,,2025/12/05
CP00000424,1002295,已用,2025/11/26,2025/12/03,0.8,discount,2025/11/26,9,2025/12/05
CP00000425,1002437,过期,2025/11/26,2025/12/03,10.0,cash,,,2025/12/05
CP00000426,1000855,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000427,1001832,过期,2025/11/26,2025/12/03,0.85,discount,,,2025/12/05
CP00000428,1002083,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000429,1000536,过期,2025/11/26,2025/12/03,10.0,cash,,,2025/12/05
CP00000430,1001061,过期,2025/11/26,2025/12/03,32.0,cash,,,2025/12/05
CP00000431,1002134,已用,2025/11/26,2025/12/03,0.85,discount,2025/11/26,10,2025/12/05
CP00000432,1001790,过期,2025/11/26,2025/12/03,46.0,cash,,,2025/12/05
CP00000433,1000243,过期,2025/11/26,2025/12/03,15.0,cash,,,2025/12/05
CP00000434,1000545,已用,2025/11/26,2025/12/03,23.0,cash,2025/11/26,24,2025/12/05
CP00000435,1000817,过期,2025/11/26,2025/12/03,16.0,cash,,,2025/12/05
CP00000436,1000503,过期,2025/11/26,2025/12/03,0.8,discount,,,2025/12/05
CP00000437,1002543,过期,2025/11/26,2025/12/03,0.9,discount,,,2025/12/05
CP00000438,1001385,过期,2025/11/26,2025/12/03,41.0,cash,,,2025/12/05
CP00000439,1000228,过期,2025/11/26,2025/12/03,15.0,cash,,,2025/12/05
CP00000440,1001876,已用,2025/11/26,2025/12/03,0.85,discount,2025/11/26,20,2025/12/05
CP00000441,1001570,过期,2025/11/27,2025/12/04,50.0,cash,,,2025/12/05
CP00000442,1002773,过期,2025/11/27,2025/12/04,24.0,cash,,,2025/12/05
CP00000443,1000747,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000444,1001696,过期,2025/11/27,2025/12/04,20.0,cash,,,2025/12/05
CP00000445,1000579,过期,2025/11/27,2025/12/04,43.0,cash,,,2025/12/05
CP00000446,1000763,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000447,1000811,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000448,1001250,过期,2025/11/27,2025/12/04,14.0,cash,,,2025/12/05
CP00000449,1000447,过期,2025/11/27,2025/12/04,10.0,cash,,,2025/12/05
CP00000450,1001658,过期,2025/11/27,2025/12/04,39.0,cash,,,2025/12/05
CP00000451,1001248,过期,2025/11/27,2025/12/04,30.0,cash,,,2025/12/05
CP00000452,1000864,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000453,1002770,过期,2025/11/27,2025/12/04,0.8,discount,,,2025/12/05
CP00000454,1002325,过期,2025/11/27,2025/12/04,16.0,cash,,,2025/12/05
CP00000455,1001224,过期,2025/11/27,2025/12/04,7.0,cash,,,2025/12/05
CP00000456,1002072,过期,2025/11/27,2025/12/04,11.0,cash,,,2025/12/05
CP00000457,1001835,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000458,1000283,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000459,1000636,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000460,1001066,已用,2025/11/27,2025/12/04,34.0,cash,2025/11/27,12,2025/12/05
CP00000461,1002769,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000462,1001672,过期,2025/11/27,2025/12/04,21.0,cash,,,2025/12/05
CP00000463,1001348,过期,2025/11/27,2025/12/04,12.0,cash,,,2025/12/05
CP00000464,1001941,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000465,1001048,过期,2025/11/27,2025/12/04,21.0,cash,,,2025/12/05
CP00000466,1000096,过期,2025/11/27,2025/12/04,32.0,cash,,,2025/12/05
CP00000467,1002880,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000468,1002204,过期,2025/11/27,2025/12/04,30.0,cash,,,2025/12/05
CP00000469,1000207,过期,2025/11/27,2025/12/04,0.8,discount,,,2025/12/05
CP00000470,1001110,已用,2025/11/27,2025/12/04,32.0,cash,2025/11/27,17,2025/12/05
CP00000471,1002326,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000472,1002085,过期,2025/11/27,2025/12/04,22.0,cash,,,2025/12/05
CP00000473,1001997,过期,2025/11/27,2025/12/04,6.0,cash,,,2025/12/05
CP00000474,1001988,过期,2025/11/27,2025/12/04,0.8,discount,,,2025/12/05
CP00000475,1002517,过期,2025/11/27,2025/12/04,0.8,discount,,,2025/12/05
CP00000476,1001850,过期,2025/11/27,2025/12/04,21.0,cash,,,2025/12/05
CP00000477,1001268,已用,2025/11/27,2025/12/04,31.0,cash,2025/11/27,26,2025/12/05
CP00000478,1002288,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000479,1001799,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000480,1002038,过期,2025/11/27,2025/12/04,25.0,cash,,,2025/12/05
CP00000481,1002319,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000482,1000998,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000483,1002167,过期,2025/11/27,2025/12/04,14.0,cash,,,2025/12/05
CP00000484,1001509,过期,2025/11/27,2025/12/04,18.0,cash,,,2025/12/05
CP00000485,1002016,过期,2025/11/27,2025/12/04,43.0,cash,,,2025/12/05
CP00000486,1002607,过期,2025/11/27,2025/12/04,24.0,cash,,,2025/12/05
CP00000487,1000359,过期,2025/11/27,2025/12/04,0.8,discount,,,2025/12/05
CP00000488,1001388,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000489,1000710,已用,2025/11/27,2025/12/04,0.9,discount,2025/11/27,42,2025/12/05
CP00000490,1002430,过期,2025/11/27,2025/12/04,47.0,cash,,,2025/12/05
CP00000491,1001566,过期,2025/11/27,2025/12/04,10.0,cash,,,2025/12/05
CP00000492,1001635,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000493,1001651,过期,2025/11/27,2025/12/04,48.0,cash,,,2025/12/05
CP00000494,1001357,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000495,1001181,过期,2025/11/27,2025/12/04,0.85,discount,,,2025/12/05
CP00000496,1002763,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000497,1001544,过期,2025/11/27,2025/12/04,42.0,cash,,,2025/12/05
CP00000498,1000097,已用,2025/11/27,2025/12/04,18.0,cash,2025/11/27,19,2025/12/05
CP00000499,1001137,过期,2025/11/27,2025/12/04,14.0,cash,,,2025/12/05
CP00000500,1002566,已用,2025/11/27,2025/12/04,0.8,discount,2025/11/27,34,2025/12/05
CP00000501,1002407,已用,2025/11/27,2025/12/04,11.0,cash,2025/11/27,36,2025/12/05
CP00000502,1002605,过期,2025/11/27,2025/12/04,46.0,cash,,,2025/12/05
CP00000503,1001078,过期,2025/11/27,2025/12/04,35.0,cash,,,2025/12/05
CP00000504,1000378,过期,2025/11/27,2025/12/04,26.0,cash,,,2025/12/05
CP00000505,1001438,过期,2025/11/27,2025/12/04,47.0,cash,,,2025/12/05
CP00000506,1000600,过期,2025/11/27,2025/12/04,0.8,discount,,,2025/12/05
CP00000507,1000427,过期,2025/11/27,2025/12/04,19.0,cash,,,2025/12/05
CP00000508,1000506,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000509,1002163,已用,2025/11/27,2025/12/04,0.85,discount,2025/11/27,24,2025/12/05
CP00000510,1000265,过期,2025/11/27,2025/12/04,37.0,cash,,,2025/12/05
CP00000511,1001201,过期,2025/11/27,2025/12/04,0.9,discount,,,2025/12/05
CP00000512,1001883,已用,2025/11/27,2025/12/04,0.85,discount,2025/11/27,16,2025/12/05
CP00000513,1000534,已用,2025/11/27,2025/12/04,33.0,cash,2025/11/27,3,2025/12/05
CP00000514,1002282,已用,2025/11/27,2025/12/04,32.0,cash,2025/11/27,29,2025/12/05
CP00000515,1002812,已用,2025/11/27,2025/12/04,33.0,cash,2025/11/27,11,2025/12/05
CP00000516,1001070,可用,2025/11/28,2025/12/05,41.0,cash,,,2025/12/05
CP00000517,1001249,可用,2025/11/28,2025/12/05,0.85,discount,,,2025/12/05
CP00000518,1001604,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000519,1000138,可用,2025/11/28,2025/12/05,26.0,cash,,,2025/12/05
CP00000520,1002905,已用,2025/11/28,2025/12/05,0.85,discount,2025/11/28,25,2025/12/05
CP00000521,1001170,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000522,1000374,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000523,1002708,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000524,1000298,可用,2025/11/28,2025/12/05,0.85,discount,,,2025/12/05
CP00000525,1000720,可用,2025/11/28,2025/12/05,48.0,cash,,,2025/12/05
CP00000526,1002844,可用,2025/11/28,2025/12/05,8.0,cash,,,2025/12/05
CP00000527,1002899,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000528,1000551,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000529,1002906,已用,2025/11/28,2025/12/05,0.85,discount,2025/11/28,32,2025/12/05
CP00000530,1000743,已用,2025/11/28,2025/12/05,19.0,cash,2025/11/28,18,2025/12/05
CP00000531,1002574,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000532,1000333,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000533,1002960,可用,2025/11/28,2025/12/05,34.0,cash,,,2025/12/05
CP00000534,1000156,可用,2025/11/28,2025/12/05,6.0,cash,,,2025/12/05
CP00000535,1002636,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000536,1002888,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000537,1002182,可用,2025/11/28,2025/12/05,22.0,cash,,,2025/12/05
CP00000538,1000656,可用,2025/11/28,2025/12/05,14.0,cash,,,2025/12/05
CP00000539,1002266,可用,2025/11/28,2025/12/05,19.0,cash,,,2025/12/05
CP00000540,1001217,可用,2025/11/28,2025/12/05,28.0,cash,,,2025/12/05
CP00000541,1002398,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000542,1001588,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000543,1000572,已用,2025/11/28,2025/12/05,0.8,discount,2025/11/28,23,2025/12/05
CP00000544,1002875,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000545,1002287,可用,2025/11/28,2025/12/05,13.0,cash,,,2025/12/05
CP00000546,1000559,可用,2025/11/28,2025/12/05,24.0,cash,,,2025/12/05
CP00000547,1000033,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000548,1002092,可用,2025/11/28,2025/12/05,19.0,cash,,,2025/12/05
CP00000549,1001141,可用,2025/11/28,2025/12/05,0.85,discount,,,2025/12/05
CP00000550,1001274,可用,2025/11/28,2025/12/05,5.0,cash,,,2025/12/05
CP00000551,1002881,可用,2025/11/28,2025/12/05,25.0,cash,,,2025/12/05
CP00000552,1001047,可用,2025/11/28,2025/12/05,36.0,cash,,,2025/12/05
CP00000553,1000683,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000554,1000938,可用,2025/11/28,2025/12/05,31.0,cash,,,2025/12/05
CP00000555,1001777,已用,2025/11/28,2025/12/05,0.85,discount,2025/11/28,16,2025/12/05
CP00000556,1001919,已用,2025/11/28,2025/12/05,0.8,discount,2025/11/28,36,2025/12/05
CP00000557,1002117,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000558,1002299,可用,2025/11/28,2025/12/05,12.0,cash,,,2025/12/05
CP00000559,1000953,可用,2025/11/28,2025/12/05,16.0,cash,,,2025/12/05
CP00000560,1000453,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000561,1001236,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000562,1002676,可用,2025/11/28,2025/12/05,41.0,cash,,,2025/12/05
CP00000563,1000509,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000564,1002663,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000565,1002760,已用,2025/11/28,2025/12/05,0.9,discount,2025/11/28,12,2025/12/05
CP00000566,1002832,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000567,1002012,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000568,1002769,可用,2025/11/28,2025/12/05,13.0,cash,,,2025/12/05
CP00000569,1001731,可用,2025/11/28,2025/12/05,39.0,cash,,,2025/12/05
CP00000570,1002423,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000571,1000766,可用,2025/11/28,2025/12/05,23.0,cash,,,2025/12/05
CP00000572,1000803,可用,2025/11/28,2025/12/05,36.0,cash,,,2025/12/05
CP00000573,1002531,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000574,1000058,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000575,1000584,可用,2025/11/28,2025/12/05,44.0,cash,,,2025/12/05
CP00000576,1002000,可用,2025/11/28,2025/12/05,0.8,discount,,,2025/12/05
CP00000577,1002605,已用,2025/11/28,2025/12/05,0.8,discount,2025/11/28,20,2025/12/05
CP00000578,1001511,可用,2025/11/28,2025/12/05,42.0,cash,,,2025/12/05
CP00000579,1001297,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000580,1002958,已用,2025/11/28,2025/12/05,0.8,discount,2025/11/28,30,2025/12/05
CP00000581,1000126,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000582,1001061,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000583,1001555,可用,2025/11/28,2025/12/05,0.9,discount,,,2025/12/05
CP00000584,1001987,可用,2025/11/28,2025/12/05,47.0,cash,,,2025/12/05
CP00000585,1001094,可用,2025/11/28,2025/12/05,23.0,cash,,,2025/12/05
CP00000586,1000850,可用,2025/11/28,2025/12/05,20.0,cash,,,2025/12/05
CP00000587,1001419,可用,2025/11/28,2025/12/05,12.0,cash,,,2025/12/05
CP00000588,1002019,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000589,1001595,已用,2025/11/29,2025/12/06,24.0,cash,2025/12/04,29,2025/12/05
CP00000590,1000873,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000591,1002807,可用,2025/11/29,2025/12/06,10.0,cash,,,2025/12/05
CP00000592,1002380,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000593,1002757,已用,2025/11/29,2025/12/06,0.9,discount,2025/11/29,6,2025/12/05
CP00000594,1002621,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000595,1002438,可用,2025/11/29,2025/12/06,21.0,cash,,,2025/12/05
CP00000596,1000078,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000597,1001023,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000598,1001658,可用,2025/11/29,2025/12/06,28.0,cash,,,2025/12/05
CP00000599,1002036,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000600,1002664,可用,2025/11/29,2025/12/06,5.0,cash,,,2025/12/05
CP00000601,1001684,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000602,1002519,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000603,1001101,可用,2025/11/29,2025/12/06,17.0,cash,,,2025/12/05
CP00000604,1002275,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000605,1000810,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000606,1001369,可用,2025/11/29,2025/12/06,38.0,cash,,,2025/12/05
CP00000607,1001008,已用,2025/11/29,2025/12/06,0.85,discount,2025/11/29,13,2025/12/05
CP00000608,1001160,已用,2025/11/29,2025/12/06,0.9,discount,2025/11/29,37,2025/12/05
CP00000609,1002535,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000610,1002635,已用,2025/11/29,2025/12/06,0.85,discount,2025/11/29,10,2025/12/05
CP00000611,1000463,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000612,1002021,可用,2025/11/29,2025/12/06,7.0,cash,,,2025/12/05
CP00000613,1002871,可用,2025/11/29,2025/12/06,11.0,cash,,,2025/12/05
CP00000614,1000470,可用,2025/11/29,2025/12/06,38.0,cash,,,2025/12/05
CP00000615,1000849,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000616,1000118,已用,2025/11/29,2025/12/06,0.8,discount,2025/11/29,48,2025/12/05
CP00000617,1000255,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000618,1000778,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000619,1002064,已用,2025/11/29,2025/12/06,0.8,discount,2025/11/29,36,2025/12/05
CP00000620,1002781,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000621,1000089,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000622,1002684,已用,2025/11/29,2025/12/06,0.85,discount,2025/11/29,1,2025/12/05
CP00000623,1002436,可用,2025/11/29,2025/12/06,48.0,cash,,,2025/12/05
CP00000624,1001378,可用,2025/11/29,2025/12/06,33.0,cash,,,2025/12/05
CP00000625,1000161,可用,2025/11/29,2025/12/06,6.0,cash,,,2025/12/05
CP00000626,1000530,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000627,1000354,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000628,1001404,可用,2025/11/29,2025/12/06,31.0,cash,,,2025/12/05
CP00000629,1000671,已用,2025/11/29,2025/12/06,0.9,discount,2025/11/29,25,2025/12/05
CP00000630,1000435,可用,2025/11/29,2025/12/06,23.0,cash,,,2025/12/05
CP00000631,1001744,已用,2025/11/29,2025/12/06,0.85,discount,2025/11/29,11,2025/12/05
CP00000632,1000737,已用,2025/11/29,2025/12/06,0.9,discount,2025/11/29,28,2025/12/05
CP00000633,1002533,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000634,1001193,可用,2025/11/29,2025/12/06,21.0,cash,,,2025/12/05
CP00000635,1000071,已用,2025/11/29,2025/12/06,0.85,discount,2025/11/29,19,2025/12/05
CP00000636,1000160,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
CP00000637,1000847,已用,2025/11/29,2025/12/06,36.0,cash,2025/11/29,12,2025/12/05
CP00000638,1000053,可用,2025/11/29,2025/12/06,20.0,cash,,,2025/12/05
CP00000639,1001671,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000640,1000109,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000641,1001018,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000642,1001144,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000643,1002223,可用,2025/11/29,2025/12/06,27.0,cash,,,2025/12/05
CP00000644,1002497,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000645,1001381,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000646,1001751,已用,2025/11/29,2025/12/06,0.9,discount,2025/11/29,35,2025/12/05
CP00000647,1002853,可用,2025/11/29,2025/12/06,0.9,discount,,,2025/12/05
CP00000648,1001708,可用,2025/11/29,2025/12/06,0.85,discount,,,2025/12/05
CP00000649,1001486,可用,2025/11/29,2025/12/06,40.0,cash,,,2025/12/05
CP00000650,1002778,可用,2025/11/29,2025/12/06,0.8,discount,,,2025/12/05
