cust_id,open_id,orders_cnt,sex,n_age,ltv_360d,open_date,last_visit_date,city_level,create_timestamp,region,fixed_random_num,grass_date
1001360,op1001161,0,0,33,C,2025/12/04,2025/12/04,1,2025/12/04 0:00,西南,43,2025/12/04
1001235,op1001036,0,0,41,B,2025/12/04,2025/12/04,4,2025/12/04 0:00,西南,65,2025/12/04
1001632,op1001433,2,0,51,B,2025/11/21,2025/12/04,5,2025/12/04 0:00,西南,59,2025/12/04
1002785,op1002586,0,1,31,C,2025/12/04,2025/12/04,2,2025/12/04 0:00,西南,95,2025/12/04
1000610,op1000411,1,0,59,B,2025/12/04,2025/12/04,4,2025/12/04 0:00,西南,71,2025/12/04
1002788,op1002589,1,0,25,C,2025/12/04,2025/12/04,1,2025/12/04 0:00,西南,23,2025/12/04
1002276,op1002077,1,1,34,C,2025/11/22,2025/12/04,5,2025/12/04 0:00,华东,10,2025/12/04
1001896,op1001697,0,1,64,B,2025/12/04,2025/12/04,4,2025/12/04 0:00,华东,37,2025/12/04
1000873,op1000674,2,1,52,C,2025/11/23,2025/12/04,3,2025/12/04 0:00,西南,49,2025/12/04
1001130,op1000931,1,1,25,C,2025/12/04,2025/12/04,4,2025/12/04 0:00,华东,19,2025/12/04
1001778,op1001579,0,1,27,A,2025/12/04,2025/12/04,3,2025/12/04 0:00,华东,13,2025/12/04
1002291,op1002092,0,1,51,A,2025/12/04,2025/12/04,1,2025/12/04 0:00,西南,43,2025/12/04
1000626,op1000427,0,0,51,B,2025/12/04,2025/12/04,1,2025/12/04 0:00,西南,91,2025/12/04
1001781,op1001582,0,1,53,B,2025/12/04,2025/12/04,5,2025/12/04 0:00,华东,7,2025/12/04
1002554,op1002355,1,1,53,C,2025/12/04,2025/12/04,5,2025/12/04 0:00,西南,78,2025/12/04
1000250,op1000051,2,1,24,A,2025/11/23,2025/12/04,4,2025/12/04 0:00,西南,68,2025/12/04
1000124,op999925,1,1,69,B,2025/12/04,2025/12/04,3,2025/12/04 0:00,西南,77,2025/12/04
1001663,op1001464,1,1,60,B,2025/11/21,2025/12/04,1,2025/12/04 0:00,西南,3,2025/12/04
1001407,op1001208,1,1,25,C,2025/12/02,2025/12/04,2,2025/12/04 0:00,华东,45,2025/12/04
1001286,op1001087,1,0,50,A,2025/12/01,2025/12/04,2,2025/12/04 0:00,华东,54,2025/12/04
1000390,op1000191,1,1,59,B,2025/12/04,2025/12/04,2,2025/12/04 0:00,华东,95,2025/12/04
1001800,op1001601,2,1,31,B,2025/11/22,2025/12/04,5,2025/12/04 0:00,华东,60,2025/12/04
1000265,op1000066,1,1,36,B,2025/11/27,2025/12/04,4,2025/12/04 0:00,西南,87,2025/12/04
1002110,op1001911,0,1,56,C,2025/12/02,2025/12/04,1,2025/12/04 0:00,华东,42,2025/12/04
1001293,op1001094,0,0,24,A,2025/12/04,2025/12/04,5,2025/12/04 0:00,华东,61,2025/12/04
1002574,op1002375,2,0,46,A,2025/11/28,2025/12/04,2,2025/12/04 0:00,华东,86,2025/12/04
1001934,op1001735,1,1,47,A,2025/11/21,2025/12/04,5,2025/12/04 0:00,华东,61,2025/12/04
1002324,op1002125,0,1,28,B,2025/12/04,2025/12/04,5,2025/12/04 0:00,华东,97,2025/12/04
1000791,op1000592,1,0,24,A,2025/12/04,2025/12/04,5,2025/12/04 0:00,华东,81,2025/12/04
1002713,op1002514,0,1,40,C,2025/12/04,2025/12/04,1,2025/12/04 0:00,西南,11,2025/12/04
1000796,op1000597,2,0,34,B,2025/11/21,2025/12/04,4,2025/12/04 0:00,西南,81,2025/12/04
1001438,op1001239,1,1,60,C,2025/11/27,2025/12/04,5,2025/12/04 0:00,西南,39,2025/12/04
1000670,op1000471,1,1,65,B,2025/12/04,2025/12/04,3,2025/12/04 0:00,西南,94,2025/12/04
1000031,op999832,0,1,70,A,2025/12/04,2025/12/04,5,2025/12/04 0:00,华东,17,2025/12/04
1001953,op1001754,1,0,47,B,2025/12/04,2025/12/04,3,2025/12/04 0:00,华东,71,2025/12/04
1002718,op1002519,0,0,32,C,2025/12/03,2025/12/04,2,2025/12/04 0:00,华东,89,2025/12/04
1000160,op999961,0,1,44,A,2025/11/29,2025/12/04,2,2025/12/04 0:00,西南,80,2025/12/04
1000165,op999966,1,0,49,C,2025/12/04,2025/12/04,3,2025/12/04 0:00,西南,54,2025/12/04
1000806,op1000607,1,0,28,A,2025/12/04,2025/12/04,2,2025/12/04 0:00,西南,25,2025/12/04
1001319,op1001120,1,0,60,C,2025/12/04,2025/12/04,4,2025/12/04 0:00,西南,26,2025/12/04
1001064,op1000865,1,1,51,C,2025/11/21,2025/12/04,4,2025/12/04 0:00,西南,24,2025/12/04
1002089,op1001890,1,1,29,A,2025/11/25,2025/12/04,5,2025/12/04 0:00,西南,79,2025/12/04
1002218,op1002019,0,1,32,C,2025/12/04,2025/12/04,2,2025/12/04 0:00,西南,61,2025/12/04
1002221,op1002022,1,1,22,B,2025/12/04,2025/12/04,5,2025/12/04 0:00,华东,91,2025/12/04
1001842,op1001643,1,0,28,B,2025/12/04,2025/12/04,5,2025/12/04 0:00,西南,72,2025/12/04
1002228,op1002029,0,1,38,C,2025/12/04,2025/12/04,1,2025/12/04 0:00,西南,90,2025/12/04
1001462,op1001263,0,0,49,B,2025/12/04,2025/12/04,3,2025/12/04 0:00,西南,99,2025/12/04
1001720,op1001521,0,1,36,C,2025/12/04,2025/12/04,2,2025/12/04 0:00,华东,67,2025/12/04
1001595,op1001396,2,1,66,C,2025/11/29,2025/12/04,5,2025/12/04 0:00,西南,64,2025/12/04
1001212,op1001013,1,0,39,A,2025/12/04,2025/12/04,1,2025/12/04 0:00,华东,36,2025/12/04
1001853,op1001654,0,1,29,B,2025/12/04,2025/12/04,1,2025/12/04 0:00,华东,93,2025/12/04
1002238,op1002039,1,0,41,C,2025/12/04,2025/12/04,2,2025/12/04 0:00,华东,69,2025/12/04
1002240,op1002041,0,1,44,A,2025/12/05,2025/12/05,5,2025/12/05 0:00,华东,2,2025/12/05
1000705,op1000506,0,0,26,C,2025/12/05,2025/12/05,4,2025/12/05 0:00,西南,52,2025/12/05
1001862,op1001663,0,0,56,A,2025/12/05,2025/12/05,4,2025/12/05 0:00,西南,3,2025/12/05
1001864,op1001665,1,0,35,A,2025/12/05,2025/12/05,5,2025/12/05 0:00,华东,2,2025/12/05
1002760,op1002561,1,1,39,A,2025/11/28,2025/12/05,4,2025/12/05 0:00,西南,70,2025/12/05
1002250,op1002051,2,1,53,B,2025/11/22,2025/12/05,4,2025/12/05 0:00,西南,90,2025/12/05
1002376,op1002177,0,1,64,C,2025/12/05,2025/12/05,5,2025/12/05 0:00,西南,76,2025/12/05
1001994,op1001795,0,1,43,A,2025/12/05,2025/12/05,1,2025/12/05 0:00,华东,42,2025/12/05
1000851,op1000652,1,0,18,C,2025/12/05,2025/12/05,1,2025/12/05 0:00,华东,67,2025/12/05
1002260,op1002061,1,1,38,C,2025/12/05,2025/12/05,2,2025/12/05 0:00,西南,60,2025/12/05
1001111,op1000912,2,1,43,A,2025/11/24,2025/12/05,5,2025/12/05 0:00,华东,88,2025/12/05
1002903,op1002704,1,0,45,B,2025/12/05,2025/12/05,2,2025/12/05 0:00,华东,53,2025/12/05
1002908,op1002709,1,0,67,B,2025/12/02,2025/12/05,5,2025/12/05 0:00,西南,93,2025/12/05
1001246,op1001047,0,1,67,A,2025/12/05,2025/12/05,2,2025/12/05 0:00,西南,37,2025/12/05
1001762,op1001563,0,0,26,C,2025/12/05,2025/12/05,2,2025/12/05 0:00,华东,12,2025/12/05
1000750,op1000551,0,1,63,C,2025/12/02,2025/12/05,3,2025/12/05 0:00,西南,15,2025/12/05
1001648,op1001449,1,1,40,A,2025/12/05,2025/12/05,2,2025/12/05 0:00,华东,87,2025/12/05
1000625,op1000426,1,0,19,A,2025/11/23,2025/12/05,5,2025/12/05 0:00,华东,100,2025/12/05
1001906,op1001707,1,0,36,A,2025/12/05,2025/12/05,5,2025/12/05 0:00,华东,9,2025/12/05
1001268,op1001069,2,1,23,A,2025/11/27,2025/12/05,4,2025/12/05 0:00,西南,54,2025/12/05
1000120,op999921,0,1,57,C,2025/11/25,2025/12/05,4,2025/12/05 0:00,西南,56,2025/12/05
1001145,op1000946,1,0,31,C,2025/12/05,2025/12/05,3,2025/12/05 0:00,华东,83,2025/12/05
1002172,op1001973,0,0,40,A,2025/12/05,2025/12/05,1,2025/12/05 0:00,西南,15,2025/12/05
1000769,op1000570,0,0,60,A,2025/12/05,2025/12/05,2,2025/12/05 0:00,西南,97,2025/12/05
1001538,op1001339,1,1,52,A,2025/12/05,2025/12/05,1,2025/12/05 0:00,华东,86,2025/12/05
1000515,op1000316,1,0,53,A,2025/11/24,2025/12/05,4,2025/12/05 0:00,西南,18,2025/12/05
1000771,op1000572,1,1,31,C,2025/12/05,2025/12/05,1,2025/12/05 0:00,西南,58,2025/12/05
1002445,op1002246,1,1,58,C,2025/12/05,2025/12/05,5,2025/12/05 0:00,华东,25,2025/12/05
1000910,op1000711,1,1,67,B,2025/11/30,2025/12/05,5,2025/12/05 0:00,西南,53,2025/12/05
1001167,op1000968,1,0,22,C,2025/11/21,2025/12/05,3,2025/12/05 0:00,西南,3,2025/12/05
1002573,op1002374,1,0,65,B,2025/12/05,2025/12/05,5,2025/12/05 0:00,华东,42,2025/12/05
1000144,op999945,0,0,53,A,2025/12/05,2025/12/05,2,2025/12/05 0:00,华东,53,2025/12/05
1000786,op1000587,1,1,53,C,2025/12/05,2025/12/05,1,2025/12/05 0:00,华东,86,2025/12/05
1000659,op1000460,1,0,45,A,2025/12/05,2025/12/05,4,2025/12/05 0:00,华东,81,2025/12/05
1000662,op1000463,0,1,18,C,2025/12/05,2025/12/05,5,2025/12/05 0:00,西南,15,2025/12/05
1002200,op1002001,1,1,46,A,2025/12/05,2025/12/05,5,2025/12/05 0:00,西南,99,2025/12/05
1000409,op1000210,1,0,55,A,2025/12/05,2025/12/05,1,2025/12/05 0:00,西南,45,2025/12/05
1000668,op1000469,0,1,35,B,2025/12/05,2025/12/05,1,2025/12/05 0:00,西南,39,2025/12/05
1000671,op1000472,2,1,56,C,2025/11/29,2025/12/05,1,2025/12/05 0:00,华东,57,2025/12/05
1000032,op999833,1,1,53,A,2025/12/05,2025/12/05,3,2025/12/05 0:00,西南,28,2025/12/05
1000673,op1000474,1,0,22,B,2025/12/05,2025/12/05,5,2025/12/05 0:00,西南,18,2025/12/05
1000800,op1000601,0,1,56,A,2025/12/05,2025/12/05,3,2025/12/05 0:00,西南,49,2025/12/05
1001190,op1000991,1,0,25,B,2025/11/23,2025/12/05,2,2025/12/05 0:00,西南,22,2025/12/05
1001964,op1001765,0,1,39,A,2025/12/05,2025/12/05,5,2025/12/05 0:00,西南,31,2025/12/05
1000300,op1000101,0,1,58,A,2025/12/05,2025/12/05,2,2025/12/05 0:00,华东,92,2025/12/05
1001838,op1001639,2,1,66,C,2025/11/25,2025/12/05,3,2025/12/05 0:00,西南,58,2025/12/05
1000686,op1000487,0,1,55,A,2025/12/05,2025/12/05,1,2025/12/05 0:00,西南,72,2025/12/05
1002992,op1002793,1,1,43,B,2025/12/05,2025/12/05,1,2025/12/05 0:00,华东,6,2025/12/05
1000695,op1000496,0,0,48,A,2025/12/05,2025/12/05,3,2025/12/05 0:00,华东,88,2025/12/05
1000952,op1000753,1,0,34,A,2025/11/22,2025/12/05,4,2025/12/05 0:00,西南,72,2025/12/05
1000953,op1000754,2,1,52,C,2025/11/28,2025/12/05,4,2025/12/05 0:00,华东,73,2025/12/05
1000700,op1000501,1,1,51,B,2025/12/05,2025/12/05,4,2025/12/05 0:00,华东,20,2025/12/05
1001597,op1001398,1,1,48,B,2025/12/05,2025/12/05,5,2025/12/05 0:00,西南,82,2025/12/05
1002878,op1002679,1,0,39,C,2025/12/03,2025/12/05,3,2025/12/05 0:00,西南,56,2025/12/05
1001088,op1000889,1,1,58,A,2025/12/06,2025/12/06,3,2025/12/06 0:00,华东,25,2025/12/06
1001473,op1001274,0,1,44,B,2025/12/06,2025/12/06,4,2025/12/06 0:00,西南,4,2025/12/06
1002627,op1002428,1,0,60,B,2025/12/06,2025/12/06,2,2025/12/06 0:00,西南,30,2025/12/06
1000204,op1000005,1,0,42,B,2025/12/06,2025/12/06,3,2025/12/06 0:00,西南,76,2025/12/06
1001874,op1001675,0,1,25,B,2025/12/06,2025/12/06,1,2025/12/06 0:00,华东,78,2025/12/06
1000339,op1000140,1,1,48,A,2025/12/06,2025/12/06,4,2025/12/06 0:00,西南,59,2025/12/06
1002132,op1001933,0,1,50,A,2025/12/06,2025/12/06,3,2025/12/06 0:00,西南,62,2025/12/06
1001747,op1001548,0,0,61,A,2025/12/06,2025/12/06,4,2025/12/06 0:00,西南,87,2025/12/06
1000983,op1000784,1,0,64,B,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,63,2025/12/06
1000731,op1000532,1,1,57,B,2025/12/06,2025/12/06,1,2025/12/06 0:00,西南,44,2025/12/06
1000606,op1000407,0,1,25,A,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,22,2025/12/06
1000991,op1000792,1,0,48,C,2025/12/03,2025/12/06,1,2025/12/06 0:00,西南,34,2025/12/06
1000357,op1000158,2,0,30,C,2025/11/26,2025/12/06,5,2025/12/06 0:00,西南,65,2025/12/06
1000741,op1000542,0,0,18,C,2025/11/20,2025/12/06,2,2025/12/06 0:00,西南,64,2025/12/06
1001510,op1001311,0,0,54,C,2025/11/20,2025/12/06,3,2025/12/06 0:00,华东,83,2025/12/06
1000232,op1000033,0,1,54,A,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,78,2025/12/06
1001001,op1000802,1,0,70,B,2025/12/06,2025/12/06,1,2025/12/06 0:00,西南,89,2025/12/06
1002281,op1002082,0,0,27,A,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,42,2025/12/06
1002542,op1002343,0,1,18,C,2025/12/02,2025/12/06,1,2025/12/06 0:00,西南,68,2025/12/06
1002677,op1002478,1,0,27,A,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,69,2025/12/06
1001398,op1001199,2,0,50,B,2025/11/30,2025/12/06,3,2025/12/06 0:00,西南,17,2025/12/06
1002293,op1002094,0,1,20,C,2025/12/06,2025/12/06,3,2025/12/06 0:00,西南,51,2025/12/06
1001786,op1001587,1,1,63,B,2025/12/06,2025/12/06,2,2025/12/06 0:00,西南,46,2025/12/06
1001147,op1000948,1,1,48,B,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,49,2025/12/06
1002300,op1002101,1,0,39,C,2025/11/25,2025/12/06,3,2025/12/06 0:00,华东,76,2025/12/06
1002815,op1002616,1,0,70,C,2025/12/06,2025/12/06,1,2025/12/06 0:00,华东,33,2025/12/06
1002431,op1002232,0,1,29,A,2025/12/06,2025/12/06,5,2025/12/06 0:00,西南,71,2025/12/06
1002053,op1001854,1,0,60,A,2025/12/06,2025/12/06,3,2025/12/06 0:00,西南,4,2025/12/06
1001926,op1001727,0,0,61,B,2025/11/25,2025/12/06,5,2025/12/06 0:00,西南,34,2025/12/06
1000391,op1000192,0,1,68,B,2025/12/06,2025/12/06,5,2025/12/06 0:00,华东,23,2025/12/06
1000523,op1000324,0,0,66,C,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,55,2025/12/06
1002443,op1002244,0,0,38,C,2025/12/06,2025/12/06,4,2025/12/06 0:00,西南,21,2025/12/06
1001677,op1001478,1,0,33,B,2025/12/06,2025/12/06,2,2025/12/06 0:00,华东,39,2025/12/06
1000525,op1000326,1,1,34,B,2025/12/06,2025/12/06,1,2025/12/06 0:00,西南,16,2025/12/06
1002830,op1002631,0,1,28,A,2025/12/01,2025/12/06,3,2025/12/06 0:00,西南,55,2025/12/06
1002066,op1001867,1,1,27,C,2025/12/06,2025/12/06,2,2025/12/06 0:00,西南,75,2025/12/06
1001299,op1001100,1,0,24,C,2025/12/06,2025/12/06,1,2025/12/06 0:00,华东,92,2025/12/06
1002067,op1001868,1,0,36,A,2025/11/23,2025/12/06,1,2025/12/06 0:00,西南,46,2025/12/06
1000276,op1000077,1,0,29,C,2025/12/06,2025/12/06,5,2025/12/06 0:00,华东,93,2025/12/06
1000148,op999949,0,0,52,A,2025/12/06,2025/12/06,2,2025/12/06 0:00,西南,19,2025/12/06
1002711,op1002512,0,1,70,B,2025/12/06,2025/12/06,2,2025/12/06 0:00,华东,84,2025/12/06
1000024,op999825,0,0,61,C,2025/12/06,2025/12/06,1,2025/12/06 0:00,西南,99,2025/12/06
1002326,op1002127,1,1,48,A,2025/11/27,2025/12/06,3,2025/12/06 0:00,西南,77,2025/12/06
1002622,op1002423,0,1,65,C,2025/12/06,2025/12/06,5,2025/12/06 0:00,华东,66,2025/12/06
1002588,op1002389,1,1,22,C,2025/12/06,2025/12/06,3,2025/12/06 0:00,西南,94,2025/12/06
1001703,op1001504,0,0,63,A,2025/12/06,2025/12/06,2,2025/12/06 0:00,西南,24,2025/12/06
1001962,op1001763,2,1,37,B,2025/12/02,2025/12/06,2,2025/12/06 0:00,华东,54,2025/12/06
1001323,op1001124,1,1,46,B,2025/12/06,2025/12/06,1,2025/12/06 0:00,华东,23,2025/12/06
1001197,op1000998,2,0,56,A,2025/12/02,2025/12/06,4,2025/12/06 0:00,华东,81,2025/12/06
1000429,op1000230,1,1,44,C,2025/11/30,2025/12/06,5,2025/12/06 0:00,华东,50,2025/12/06
1000434,op1000235,1,0,39,B,2025/12/06,2025/12/06,1,2025/12/06 0:00,华东,25,2025/12/06
1000309,op1000110,0,1,60,B,2025/12/06,2025/12/06,3,2025/12/06 0:00,西南,78,2025/12/06
1002233,op1002034,1,1,21,B,2025/12/06,2025/12/06,4,2025/12/06 0:00,华东,44,2025/12/06
1001467,op1001268,1,1,28,C,2025/11/21,2025/12/06,3,2025/12/06 0:00,西南,98,2025/12/06
1002108,op1001909,1,1,66,B,2025/12/06,2025/12/06,1,2025/12/06 0:00,华东,79,2025/12/06
1002237,op1002038,1,1,40,C,2025/12/06,2025/12/06,1,2025/12/06 0:00,华东,67,2025/12/06
1000702,op1000503,1,1,63,A,2025/12/06,2025/12/06,1,2025/12/06 0:00,西南,43,2025/12/06
1001985,op1001786,1,0,64,C,2025/11/30,2025/12/07,2,2025/12/07 0:00,西南,36,2025/12/07
1000962,op1000763,0,0,49,A,2025/12/07,2025/12/07,1,2025/12/07 0:00,华东,74,2025/12/07
1000324,op1000125,1,0,25,A,2025/12/07,2025/12/07,2,2025/12/07 0:00,华东,64,2025/12/07
1000325,op1000126,2,0,41,C,2025/11/25,2025/12/07,5,2025/12/07 0:00,西南,60,2025/12/07
1001990,op1001791,1,1,56,C,2025/12/07,2025/12/07,3,2025/12/07 0:00,西南,80,2025/12/07
1000452,op1000253,0,0,33,A,2025/12/07,2025/12/07,5,2025/12/07 0:00,西南,46,2025/12/07
1002888,op1002689,0,1,57,B,2025/11/28,2025/12/07,1,2025/12/07 0:00,西南,27,2025/12/07
1001989,op1001790,1,1,28,A,2025/12/04,2025/12/07,4,2025/12/07 0:00,西南,58,2025/12/07
1002887,op1002688,0,1,63,B,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,95,2025/12/07
1000843,op1000644,1,0,32,B,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,14,2025/12/07
1002124,op1001925,0,0,51,C,2025/12/07,2025/12/07,5,2025/12/07 0:00,西南,52,2025/12/07
1000077,op999878,0,1,45,C,2025/12/07,2025/12/07,5,2025/12/07 0:00,华东,50,2025/12/07
1001743,op1001544,1,1,36,C,2025/12/07,2025/12/07,2,2025/12/07 0:00,西南,13,2025/12/07
1001361,op1001162,0,1,69,C,2025/12/03,2025/12/07,2,2025/12/07 0:00,西南,28,2025/12/07
1001491,op1001292,0,1,44,A,2025/12/07,2025/12/07,1,2025/12/07 0:00,华东,55,2025/12/07
1000344,op1000145,1,1,25,B,2025/11/30,2025/12/07,4,2025/12/07 0:00,华东,19,2025/12/07
1000729,op1000530,0,1,45,C,2025/12/07,2025/12/07,1,2025/12/07 0:00,华东,98,2025/12/07
1000603,op1000404,1,0,26,A,2025/12/07,2025/12/07,4,2025/12/07 0:00,西南,88,2025/12/07
1001629,op1001430,1,0,31,B,2025/12/07,2025/12/07,4,2025/12/07 0:00,西南,21,2025/12/07
1001890,op1001691,0,0,70,A,2025/12/07,2025/12/07,1,2025/12/07 0:00,华东,16,2025/12/07
1000355,op1000156,1,1,70,C,2025/12/07,2025/12/07,5,2025/12/07 0:00,华东,17,2025/12/07
1000487,op1000288,1,0,61,C,2025/12/07,2025/12/07,1,2025/12/07 0:00,西南,91,2025/12/07
1001127,op1000928,2,1,42,B,2025/11/20,2025/12/07,2,2025/12/07 0:00,华东,55,2025/12/07
1002154,op1001955,0,0,42,A,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,85,2025/12/07
1001262,op1001063,0,0,60,B,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,92,2025/12/07
1000111,op999912,0,0,33,A,2025/12/07,2025/12/07,1,2025/12/07 0:00,华东,31,2025/12/07
1001656,op1001457,1,0,52,B,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,30,2025/12/07
1001144,op1000945,0,1,67,B,2025/11/29,2025/12/07,2,2025/12/07 0:00,西南,93,2025/12/07
1001402,op1001203,2,1,51,B,2025/11/23,2025/12/07,4,2025/12/07 0:00,华东,41,2025/12/07
1000889,op1000690,0,0,62,C,2025/12/07,2025/12/07,4,2025/12/07 0:00,西南,89,2025/12/07
1000509,op1000310,1,1,51,C,2025/11/28,2025/12/07,3,2025/12/07 0:00,西南,79,2025/12/07
1001917,op1001718,0,0,39,B,2025/12/07,2025/12/07,3,2025/12/07 0:00,西南,6,2025/12/07
1002049,op1001850,1,1,46,B,2025/12/07,2025/12/07,3,2025/12/07 0:00,西南,85,2025/12/07
1000517,op1000318,1,0,49,A,2025/12/07,2025/12/07,2,2025/12/07 0:00,西南,72,2025/12/07
1002694,op1002495,1,1,44,C,2025/12/07,2025/12/07,3,2025/12/07 0:00,华东,45,2025/12/07
1001159,op1000960,1,0,25,C,2025/12/07,2025/12/07,2,2025/12/07 0:00,西南,38,2025/12/07
1002952,op1002753,1,0,28,C,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,100,2025/12/07
1002057,op1001858,1,1,55,B,2025/12/07,2025/12/07,3,2025/12/07 0:00,西南,25,2025/12/07
1001290,op1001091,0,0,32,A,2025/12/07,2025/12/07,2,2025/12/07 0:00,华东,40,2025/12/07
1001035,op1000836,1,0,51,A,2025/12/07,2025/12/07,4,2025/12/07 0:00,西南,6,2025/12/07
1002699,op1002500,1,0,22,A,2025/12/07,2025/12/07,1,2025/12/07 0:00,西南,80,2025/12/07
1001419,op1001220,1,0,28,B,2025/11/28,2025/12/07,4,2025/12/07 0:00,西南,83,2025/12/07
1002062,op1001863,1,1,22,B,2025/11/26,2025/12/07,1,2025/12/07 0:00,西南,6,2025/12/07
1000143,op999944,1,0,34,C,2025/12/07,2025/12/07,1,2025/12/07 0:00,华东,31,2025/12/07
1001166,op1000967,1,0,46,C,2025/12/07,2025/12/07,3,2025/12/07 0:00,华东,5,2025/12/07
1000144,op999945,1,0,53,A,2025/12/05,2025/12/07,2,2025/12/07 0:00,华东,53,2025/12/07
1000532,op1000333,1,0,63,B,2025/12/07,2025/12/07,2,2025/12/07 0:00,西南,63,2025/12/07
1001684,op1001485,1,1,42,C,2025/11/29,2025/12/07,5,2025/12/07 0:00,西南,10,2025/12/07
1000150,op999951,3,0,47,C,2025/11/20,2025/12/07,3,2025/12/07 0:00,西南,35,2025/12/07
1002204,op1002005,0,1,54,C,2025/11/24,2025/12/07,3,2025/12/07 0:00,华东,45,2025/12/07
1002079,op1001880,1,0,47,C,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,11,2025/12/07
1002335,op1002136,0,1,23,C,2025/12/07,2025/12/07,2,2025/12/07 0:00,华东,88,2025/12/07
1002851,op1002652,0,1,32,B,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,97,2025/12/07
1002468,op1002269,1,1,32,B,2025/11/21,2025/12/07,3,2025/12/07 0:00,西南,26,2025/12/07
1002086,op1001887,0,0,18,A,2025/12/07,2025/12/07,5,2025/12/07 0:00,华东,67,2025/12/07
1002855,op1002656,1,0,33,C,2025/12/07,2025/12/07,5,2025/12/07 0:00,西南,64,2025/12/07
1002225,op1002026,0,1,56,B,2025/12/02,2025/12/07,5,2025/12/07 0:00,西南,38,2025/12/07
1002738,op1002539,1,1,54,B,2025/12/07,2025/12/07,1,2025/12/07 0:00,西南,66,2025/12/07
1002229,op1002030,2,1,63,A,2025/11/30,2025/12/07,4,2025/12/07 0:00,西南,77,2025/12/07
1000821,op1000622,1,1,50,C,2025/12/07,2025/12/07,1,2025/12/07 0:00,西南,47,2025/12/07
1002741,op1002542,1,1,67,A,2025/11/21,2025/12/07,3,2025/12/07 0:00,华东,47,2025/12/07
1001464,op1001265,0,0,63,A,2025/12/02,2025/12/07,4,2025/12/07 0:00,西南,97,2025/12/07
1002234,op1002035,1,0,37,B,2025/12/07,2025/12/07,4,2025/12/07 0:00,华东,74,2025/12/07
1000960,op1000761,1,1,59,B,2025/12/08,2025/12/08,1,2025/12/08 0:00,华东,67,2025/12/08
1002242,op1002043,1,0,28,B,2025/12/08,2025/12/08,3,2025/12/08 0:00,华东,30,2025/12/08
1001733,op1001534,1,1,38,B,2025/11/23,2025/12/08,2,2025/12/08 0:00,华东,14,2025/12/08
1001093,op1000894,0,1,54,A,2025/12/08,2025/12/08,2,2025/12/08 0:00,华东,40,2025/12/08
1002766,op1002567,1,1,66,C,2025/12/08,2025/12/08,4,2025/12/08 0:00,华东,66,2025/12/08
1002643,op1002444,1,1,34,A,2025/12/08,2025/12/08,3,2025/12/08 0:00,西南,26,2025/12/08
1000855,op1000656,1,1,66,A,2025/11/26,2025/12/08,4,2025/12/08 0:00,西南,23,2025/12/08
1002530,op1002331,1,0,54,C,2025/12/08,2025/12/08,5,2025/12/08 0:00,华东,69,2025/12/08
1000356,op1000157,1,0,43,B,2025/12/08,2025/12/08,3,2025/12/08 0:00,西南,97,2025/12/08
1002789,op1002590,2,0,25,A,2025/12/01,2025/12/08,2,2025/12/08 0:00,西南,75,2025/12/08
1001125,op1000926,0,0,26,C,2025/12/08,2025/12/08,4,2025/12/08 0:00,西南,90,2025/12/08
1002792,op1002593,0,0,49,B,2025/12/08,2025/12/08,4,2025/12/08 0:00,西南,23,2025/12/08
1001514,op1001315,1,1,23,C,2025/12/08,2025/12/08,5,2025/12/08 0:00,西南,52,2025/12/08
1000239,op1000040,1,1,60,B,2025/12/08,2025/12/08,4,2025/12/08 0:00,西南,54,2025/12/08
1002543,op1002344,0,0,67,C,2025/11/26,2025/12/08,5,2025/12/08 0:00,西南,30,2025/12/08
1000117,op999918,1,0,40,C,2025/12/08,2025/12/08,4,2025/12/08 0:00,西南,9,2025/12/08
1002934,op1002735,1,1,36,B,2025/12/08,2025/12/08,1,2025/12/08 0:00,华东,57,2025/12/08
1001017,op1000818,1,1,51,C,2025/12/08,2025/12/08,5,2025/12/08 0:00,华东,54,2025/12/08
1002041,op1001842,0,1,64,A,2025/12/08,2025/12/08,1,2025/12/08 0:00,华东,65,2025/12/08
1001274,op1001075,2,1,62,C,2025/11/28,2025/12/08,2,2025/12/08 0:00,华东,16,2025/12/08
1001538,op1001339,2,1,52,A,2025/12/05,2025/12/08,1,2025/12/08 0:00,华东,86,2025/12/08
1002437,op1002238,2,1,37,C,2025/11/26,2025/12/08,1,2025/12/08 0:00,西南,15,2025/12/08
1000522,op1000323,1,0,54,A,2025/12/08,2025/12/08,3,2025/12/08 0:00,西南,70,2025/12/08
